usageKey,scientificName,canonicalName,rank,status,confidence,matchType,kingdom,phylum,order,family,genus,species,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,synonym,class,acceptedUsageKey,verbatim_name,verbatim_index
2156758,"Theridion costaricaense Levi, 1963",Theridion costaricaense,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Theridion,Theridion costaricaense,1,54,367,1496,9583,2156558,2156758,FALSE,Arachnida,NA,Theridion costaricaense,666
2156915,"Theridion dilucidum Simon, 1898",Theridion dilucidum,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Theridion,Theridion dilucidum,1,54,367,1496,9583,2156558,2156915,FALSE,Arachnida,NA,Theridion dilucidum,667
2156768,"Theridion grecia Levi, 1959",Theridion grecia,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Theridion,Theridion grecia,1,54,367,1496,9583,2156558,2156768,FALSE,Arachnida,NA,Theridion grecia,668
2156739,"Theridion istokpoga Levi, 1957",Theridion istokpoga,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Theridion,Theridion istokpoga,1,54,367,1496,9583,2156558,2156739,FALSE,Arachnida,NA,Theridion istokpoga,669
2156886,"Theridion trepidum O.Pickard-Cambridge, 1898",Theridion trepidum,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Theridion,Theridion trepidum,1,54,367,1496,9583,2156558,2156886,FALSE,Arachnida,NA,Theridion trepidum,670
2156961,"Theridion tristani Levi, 1959",Theridion tristani,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Theridion,Theridion tristani,1,54,367,1496,9583,2156558,2156961,FALSE,Arachnida,NA,Theridion tristani,671
2156919,"Theridion turrialba Levi, 1959",Theridion turrialba,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Theridion,Theridion turrialba,1,54,367,1496,9583,2156558,2156919,FALSE,Arachnida,NA,Theridion turrialba,672
2155847,"Theridula gonygaster (Simon, 1873)",Theridula gonygaster,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Theridula,Theridula gonygaster,1,54,367,1496,9583,2155838,2155847,FALSE,Arachnida,NA,Theridula gonygaster,673
5170861,"Thymoites boquete (Levi, 1959)",Thymoites boquete,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Thymoites,Thymoites boquete,1,54,367,1496,9583,2156276,5170861,FALSE,Arachnida,NA,Thymoites boquete,674
5170869,"Thymoites caracasanus (Simon, 1895)",Thymoites caracasanus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Thymoites,Thymoites caracasanus,1,54,367,1496,9583,2156276,5170869,FALSE,Arachnida,NA,Thymoites caracasanus,675
5170884,"Thymoites confraternus (Banks, 1898)",Thymoites confraternus,SPECIES,ACCEPTED,99,EXACT,Animalia,Arthropoda,Araneae,Theridiidae,Thymoites,Thymoites confraternus,1,54,367,1496,9583,2156276,5170884,FALSE,Arachnida,NA,Thymoites confraternus,676
